CATEGORY,PARENT,ADVERTISER,PRODUCT,TITLE,TAGLINE,REVISION,DESCRIPTION,LANGUAGE,MEDIA TYPE,LINK,ADSCOPE ID,CORE CREATIVE ID,CREATIVE ATTRIBUTE(S),LAST PERIOD AIRED,LENGTH/SIZE,MARKET1,PROGRAM,FIRST SEEN,UNITS,DOLS
D131 Eye Mascara,L'Oreal Sa,L'Oreal Paris,L'Oreal Paris Bambi Eye : Mascara,Born Instant Eye Opening,We're worth it,,"An animated character is featured. F-Annc Open your eyes with Bambi eye."" She states Loreal Paris's new Bambi eye mascara a wild eyed brush with the black velvet texture. She states to open and curl up every lash without clumps. She states born instant eye opening with the new Bambi eye mascara by Loreal Paris.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22365777&mtid=1&ff=1,40545705.0,22365777,Animated=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | VOICE,2020-01-20,29,635643.0
A510 Jewelry,Pandora A/S,Pandora,Pandora : Jewelry,Fall in Love with Rings,SOMETHING ABOUT YOU,,"A woman holding a bike along with tag and text is featured. F-Annc 1 I love riding my bike. Various women states that they love their own things. F-Annc 2 states fall in love with Pandora rings. Text: [What do you love?] PANDORA.NET""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22602745&mtid=1&ff=1,41023017.0,22602745,,2020-04-06,15,* NATIONAL,BIG BANG THEORY | EMPIRE | MODERN FAMILY | THIS IS US | VOICE,2020-03-05,14,621010.0
D567 Prescription Medications NEC,Glaxosmithkline Plc,ViiV Healthcare,Dovato : HIV Rx,There is More to Me: Alphonso,,,"Picture of Alphonso is featured. Alphonso I'm Alphonso and there's more to me than HIV."" He states about his career cause and choir. He states that he is a work in progress. He states that HIV medicine is one part of so much that goes into who he is. F-Annc states that prescription Dovato is for adults who are starting HIV1 treatments and who aren't resistant either dolutegravir or lamivudine. Dovato has 2 medicines in one pill to help people reach and stay undetectable and control it with fewer medicines. People can take Dovato any time a day with food or without. People should not take Dovato if they allergic to any of their ingredients. If people have Hepatitis B it can change during treatment and become harder to treat. Hepatitis B can make it worse or life threatening if people stops taking Dovato. People should not stop taking Dovato without talking to doctor. Serious side effects can occur including allergic reactions liver problem and liver failure. Life threatening side effects such as lactic acid buildup and severe liver problems. People should stop taking Dovato if they develop allergic rash and get medical help at the earliest. People should tell about Kidney or Liver Problems including Hepatitis B or C. Pregnant Woman should avoid Dovato since one of the ingredients may harm unborn baby. The common side effects such as diarrhoea headache nausea trouble sleeping and tiredness. Text: [For price information or help paying] www.vivuspricing.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22393861&mtid=1&ff=1,40600333.0,22393861,Spokesperson=Y|Testimonial=Y|,2020-04-20,90,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | VOICE,2020-02-03,3,608461.0
F711 Bourbon Whiskey,Suntory Holdings Ltd,Jim Beam,Jim Beam : Bourbon Whiskey,Focusing on the Future,,,"Sunlight is featured peeping through a wooden door in a room. M-Annc After two hundred and twenty five years of Jim Beam you think we just look back on our past."" He states it is not true since they are looking to their future. They are mainly focused on crafting promises creating new ways to drink that  and teaching a new generation of this discourse.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22365247&mtid=1&ff=1,40543893.0,22365247,,2020-05-18,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-20,49,583891.0
B223 Wireless Telecom Providers,Dish Network Corp,Boost Mobile,Boost Mobile : Pre-Paid Wireless Service,Step Up with the Super Fast Network,,,"A family of four is featured. M-Annc When new smartphones are expensive the family has to share one."" He states to step up with Boost Mobile and get 4 free Samsung Galaxy A20 phones when you switch. He notes to step up with Boost Mobile and get 4 lines for $25 per line per month. Switch to Boost Mobile and get 4 lines for $25 per line per month with unlimited data and 4 free Samsung Galaxy A20 phones all on their super reliable super fast network.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22538088&mtid=1&ff=1,40885832.0,22538088,Co-Op=Y|Price Point=Y|Phone: Android/Droid=Y|Gift with Purchase=Y|,2020-04-06,30,* NATIONAL,BIG BANG THEORY | EMPIRE | MODERN FAMILY,2020-02-22,11,583544.0
G322 Pizza Restaurants & Delivery Services,Dominos Pizza Inc,Dominos Pizza Restaurant,Dominos Pizza Restaurant : General Promotion - Pizza Restaurant,Get Delivery Alerts,,,"A hand is featured holding a phone ordering pizza. M-Annc 1 Domino's."" M-Annc 2 states the Domino's tracker now has GPS with delivery alerts so they don't catch you before you are ready. He mentions to try it next time you get any 2 or more medium 2-topping pizzas delivered just for $5.99 each.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22427287&mtid=1&ff=1,40669680.0,22427287,Price Point=Y|,2020-03-23,30,* NATIONAL,BIG BANG THEORY | EMPIRE | MODERN FAMILY | THIS IS US,2020-02-03,17,577510.0
B111 Credit Cards,Discover Financial Services,Discover,Discover It : Personal Credit Card,It's Accepted Everywhere,,,"Seann William Scott is featured. S.W. Scott Yes"" Lindsay Lohan Judge Reinhold Seth Macfarlane as Ted Jack McBrayer and Regina Hall are featured. Everyone is saying yes. Text: [DO YOU] [TAKE] [DISCOVER?] M-Annc states that Discover accepted at over 95% of places in the U.S. Discover.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22425166&mtid=1&ff=1,40664595.0,22425166,Celebrity=Y|Spokesperson=Y|,2020-04-27,15,* NATIONAL,BIG BANG THEORY | EMPIRE | MODERN FAMILY | VOICE,2020-02-02,30,576709.0
H512 Home Audio Equipment & Accessories,Apple Inc,Apple,Apple Airpods Pro : Wireless Headphones,Active Noise Cancellation,,,Music & Text Only-No Words Spoken. One Airpods is featured. Text: [Transparency mode] [Active Noise Cancellation] [AirPods Pro],English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22639056&mtid=1&ff=1,41100287.0,22639056,,2020-03-23,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | THIS IS US | VOICE,2020-03-11,5,573443.0
"T118 Light Trucks, Asian Factory: Sls&Lsg",Kia Motors Corp,Kia,Kia Seltos : Asian Crossover Utility Vehicle,Because You Can,,,"A Kia vehicle is featured coming out of dense smoke and dust. M-Annc Today started like any other day."" He states you got up showered brush your teeth. he also mentions get a new Seltos and took the shortcut to the desert. Text: [AWD STARTING UNDER $22000]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22453467&mtid=1&ff=1,40738118.0,22453467,Price Point=Y|New Product=Y|,2020-04-06,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | THIS IS US,2020-02-06,44,557581.0
"H341 Food Wraps, Foils & Food Storage Bags",SC JOHNSON & SON INC,Ziploc,Ziploc : Food Storage Bags,Easier to Grip,use as imagined.,,"Hands are featured opening a Ziploc bag. F-Annc Great parenting needs great allies."" She states new Ziploc Grip 'N Seal easier to grip and open for the world's greatest parents. Text: [TECHNOLOGY]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22464423&mtid=1&ff=1,40738796.0,22464423,New Product=Y|,2020-05-25,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | VOICE,2020-02-08,57,552411.0
"H499 Household Detergents, Cleansers & Polishes General Promotion",Procter & Gamble Co,Microban,Microban 24 Hour : Household Cleaning Products,Disinfectant that Kills Bacteria for 24 Hours,,,"A woman is featured along with tag. Woman I used to think that traditional disinfectant protected my family from bacteria."" She states that they don't last after people touch the surface again. She states about new Microban 24 sanitizing spray finally a household cleaner that keeps killing bacteria for 24 hours. She states that both type of disinfectant kill 99.99% bacteria but the difference is that Microban keeps killing bacteria for 24 hours. She states about multi-purpose cleaner sanitizing spray and bathroom cleaner.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22543042&mtid=1&ff=1,40898555.0,22543042,Comparative=Y|New Product=Y|,2020-04-20,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | VOICE,2020-02-24,19,550509.0
B429 Insurance: Comb Copy & NEC,Berkshire Hathaway Inc,Geico,Geico : Various Insurance,Save More Now,,,"Mascot is featured. Mascot With over seventy five years of savings and service Geico is the easy choice."" Man ... lights are just the begining pretty soon they are going to have eyes everywhere.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22512150&mtid=1&ff=1,40831261.0,22512150,Mascot=Y|,2020-03-23,30,* NATIONAL,BIG BANG THEORY | EMPIRE | MODERN FAMILY | VOICE,2020-02-17,8,539262.0
G321 Quick Serve Restaurants,Restaurant Brands Intl Inc,Burger King Restaurant,Burger King Chicken Nuggets : Chicken Product,Crispy & Golden,,,"A woman is featured sitting with nuggets and drink in Burger King. Woman Never had Burger King nuggets before."" She states it's a lot better than she expected. M-Annc mentions the best part part is you can get 8 pieces for $1. Woman mentions it's crispy and golden.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22633516&mtid=1&ff=1,41089624.0,22633516,Price Point=Y|,2020-04-20,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-03-12,58,538856.0
B913 Employment Agencies,Recruit Holdings Co Ltd,Indeed,Indeed Employment Services : Online,Helping Each Other to Achieve,We help people get jobs.,,"Astronaut walking on the moon while updating his progress over the satellite radio. M-Annc It was the first time man walked on the moon."" He states of each individual that participate in that mission to make it successful including the janitor. Text: [Great moments are the work of many.]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22454999&mtid=1&ff=1,40740932.0,22454999,,2020-03-23,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | THIS IS US,2020-02-06,15,536751.0
D211 Toothpaste & Whiteners,Glaxosmithkline Plc,Sensodyne,Sensodyne Sensitivity & Gum : Sensitive Toothpaste,Sensitivity is a Common Problem: Michael Leonhard,,,"Text is featured. Michael Leonhard Senior Oral Healthcare Consultant GSK For most patients that have sensitivity is very common to have a gum health concern as well."" He states that if one have sensitive teeth one probably cannot brush one's teeth as a fact of it causes pain. And if one sees blood one should do something about it. He talks to dentist everyday and he recommends one product New Sensodyne Sensitivity & Gum to address most conditions at same time. If you only treat one versus the other the patients mouth is never gonna be what needs to be. It's really good dentistry they ever going to recommend for one product for patients that can address two conditions. Text: [#1 DENTIST RECOMMEND BRAND FOR SENSITIVE TEETH]. is featured.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22538270&mtid=1&ff=1,40886281.0,22538270,Spokesperson=Y|New Product=Y|,2020-05-04,30,* NATIONAL,BIG BANG THEORY | VOICE,2020-02-24,10,517474.0
B913 Employment Agencies,Recruit Holdings Co Ltd,Indeed,Indeed Employment Services : Online,Get Your Dream Job,We help people get jobs.,,"A picture of a baby is featured along with legalese. F-Annc Growing up I was in foster care and I didn't have any family to go to."" She states that with working at athletic sneakers store it was long demanding hours. She also states that she was in her feet all the time. So she decide it was time to look more into my passion and my purpose and Foster Care was it. So she went on Indeed and look up for Foster Care and so many different opportunities came up to her. JobsChangeUs.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22513893&mtid=1&ff=1,40915881.0,22513893,,2020-03-23,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | THIS IS US,2020-02-17,8,512783.0
"T112 Cars, Asian Factory: Sales & Leasing",Nissan Motor Co Ltd,Nissan,Nissan Sentra : Asian Passenger Auto,It's Got Great Safety Features,Innovation that excites,,"A man and a woman is featured. Man I'm gonna a hold on promoting you this quarter."" Another woman featured driving a Sentra. F-Annc mentions that the all-new Nissan Sentra with more standard safety features than any other car in it's class. Text: [STARTING AT $19090] NissanUSA.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22626579&mtid=1&ff=1,41072000.0,22626579,Price Point=Y|New Product=Y|,2020-03-23,30,* NATIONAL,BIG BANG THEORY | EMPIRE | MODERN FAMILY | VOICE,2020-03-09,14,509605.0
B913 Employment Agencies,Recruit Holdings Co Ltd,Indeed,Indeed Employment Services : Online,Treat Social Isolation,We help people get jobs.,,"Few people are featured submerged in water while a dolphin is taking a dive. M-Annc These are happiest...of long time."" He states that because of her research his programming and his camera work. Text: [Treating Social Isolation] [with Virtual Reality] [Great moments are the work of many.]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22580934&mtid=1&ff=1,40981671.0,22580934,,2020-03-23,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | VOICE,2020-03-02,18,508803.0
